Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-5 21:57,UMP-45 | 紫青之色 (略有磨损) ,消费级,普通,微型冲锋枪,略有磨损,10.69,当前在售(124)
2023-6-5 21:57,蝴蝶刀（★） | 澄澈之水 (久经沙场),隐秘,★,匕首,久经沙场,6743.5,当前在售(137)
2023-6-5 21:57,蝴蝶刀（★） | 澄澈之水 (破损不堪),隐秘,★,匕首,破损不堪,5800,当前在售(137)
2023-6-5 21:57,蝴蝶刀（★） | 澄澈之水 (战痕累累),隐秘,★,匕首,战痕累累,5554.99,当前在售(137)
2023-6-5 21:57,SG 553 | 意式拉力 (略有磨损) ,保密,普通,步枪,略有磨损,415.33,当前在售(689)
2023-6-5 21:57,SG 553 | 意式拉力 (崭新出厂),保密,普通,步枪,崭新出厂,1020,当前在售(689)
2023-6-5 21:57,SG 553 | 意式拉力 (久经沙场),保密,普通,步枪,久经沙场,192.98,当前在售(689)
2023-6-5 21:57,SG 553 | 意式拉力 (破损不堪),保密,普通,步枪,破损不堪,84,当前在售(689)
2023-6-5 21:57,SG 553 | 意式拉力 (战痕累累),保密,普通,步枪,战痕累累,58.86,当前在售(689)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 多普勒 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,6555,当前在售(2)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,2155.5,当前在售(2)
2023-6-5 21:57,P2000 | 致命红蝎 (略有磨损) ,受限,普通,手枪,略有磨损,93.93,当前在售(18)
2023-6-5 21:57,P2000 | 致命红蝎 (崭新出厂),受限,普通,手枪,崭新出厂,55.87,当前在售(18)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 深红之网 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,2780,当前在售(3)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,1258.89,当前在售(3)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,1019,当前在售(3)
2023-6-5 21:57,P2000 | 林间猎者 (略有磨损) ,受限,普通,手枪,略有磨损,69.96,当前在售(18)
2023-6-5 21:57,P2000 | 林间猎者 (崭新出厂),受限,普通,手枪,崭新出厂,79.77,当前在售(18)
2023-6-5 21:57,P2000 | 林间猎者 (久经沙场),受限,普通,手枪,久经沙场,39.87,当前在售(18)
2023-6-5 21:57,P2000 | 林间猎者 (破损不堪),受限,普通,手枪,破损不堪,49.75,当前在售(18)
2023-6-5 21:57,P2000 | 林间猎者 (战痕累累),受限,普通,手枪,战痕累累,42.17,当前在售(18)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 致命紫罗兰 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1666,当前在售(2)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 致命紫罗兰 (崭新出厂),隐秘,★,匕首,崭新出厂,6000,当前在售(2)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 致命紫罗兰 (久经沙场),隐秘,★,匕首,久经沙场,802.98,当前在售(2)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 致命紫罗兰 (破损不堪),隐秘,★,匕首,破损不堪,900,当前在售(2)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 致命紫罗兰 (战痕累累),隐秘,★,匕首,战痕累累,778,当前在售(2)
2023-6-5 21:57,蝴蝶刀（★） | 都市伪装 (略有磨损) ,隐秘,★,匕首,略有磨损,5420,当前在售(130)
2023-6-5 21:57,蝴蝶刀（★） | 都市伪装 (崭新出厂),隐秘,★,匕首,崭新出厂,7848,当前在售(130)
2023-6-5 21:57,蝴蝶刀（★） | 都市伪装 (久经沙场),隐秘,★,匕首,久经沙场,4393.8,当前在售(130)
2023-6-5 21:57,蝴蝶刀（★） | 都市伪装 (破损不堪),隐秘,★,匕首,破损不堪,4300,当前在售(130)
2023-6-5 21:57,蝴蝶刀（★） | 都市伪装 (战痕累累),隐秘,★,匕首,战痕累累,4220,当前在售(130)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 噩梦之夜 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1160,当前在售(3)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 噩梦之夜 (久经沙场),隐秘,★,匕首,久经沙场,759.39,当前在售(3)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 噩梦之夜 (战痕累累),隐秘,★,匕首,战痕累累,709,当前在售(3)
2023-6-5 21:57,UMP-45 | 白骨之堆 (略有磨损) ,军规级,普通,微型冲锋枪,略有磨损,38.67,当前在售(59)
2023-6-5 21:57,UMP-45 | 白骨之堆 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,81.9,当前在售(59)
2023-6-5 21:57,UMP-45 | 白骨之堆 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,35.8,当前在售(59)
2023-6-5 21:57,蝴蝶刀（★） | 自动化 (略有磨损) ,隐秘,★,匕首,略有磨损,13486.5,当前在售(126)
2023-6-5 21:57,蝴蝶刀（★） | 自动化 (崭新出厂),隐秘,★,匕首,崭新出厂,18099,当前在售(126)
2023-6-5 21:57,蝴蝶刀（★） | 自动化 (久经沙场),隐秘,★,匕首,久经沙场,10187,当前在售(126)
2023-6-5 21:57,蝴蝶刀（★） | 自动化 (破损不堪),隐秘,★,匕首,破损不堪,9245,当前在售(126)
2023-6-5 21:57,蝴蝶刀（★） | 自动化 (战痕累累),隐秘,★,匕首,战痕累累,8120,当前在售(126)
2023-6-5 21:57,P2000 | 廉价皮革 (略有磨损) ,工业级,普通,手枪,略有磨损,70,当前在售(8)
2023-6-5 21:57,P2000 | 廉价皮革 (崭新出厂),工业级,普通,手枪,崭新出厂,107,当前在售(8)
2023-6-5 21:57,P2000 | 廉价皮革 (久经沙场),工业级,普通,手枪,久经沙场,39.94,当前在售(8)
2023-6-5 21:57,P2000 | 廉价皮革 (破损不堪),工业级,普通,手枪,破损不堪,49,当前在售(8)
2023-6-5 21:57,P2000 | 廉价皮革 (战痕累累),工业级,普通,手枪,战痕累累,99,当前在售(8)
2023-6-5 21:57,UMP-45（纪念品） | 辐射警告 (略有磨损) ,工业级,纪念品,微型冲锋枪,略有磨损,57.78,当前在售(53)
2023-6-5 21:57,UMP-45（纪念品） | 辐射警告 (崭新出厂),工业级,纪念品,微型冲锋枪,崭新出厂,583.5,当前在售(53)
2023-6-5 21:57,UMP-45（纪念品） | 辐射警告 (久经沙场),工业级,纪念品,微型冲锋枪,久经沙场,24.54,当前在售(53)
2023-6-5 21:57,UMP-45（纪念品） | 辐射警告 (破损不堪),工业级,纪念品,微型冲锋枪,破损不堪,23.08,当前在售(53)
2023-6-5 21:57,UMP-45（纪念品） | 辐射警告 (战痕累累),工业级,纪念品,微型冲锋枪,战痕累累,18.73,当前在售(53)
2023-6-5 21:57,蝴蝶刀（★） | 噩梦之夜 (略有磨损) ,隐秘,★,匕首,略有磨损,7098.5,当前在售(134)
2023-6-5 21:57,蝴蝶刀（★） | 噩梦之夜 (崭新出厂),隐秘,★,匕首,崭新出厂,14300,当前在售(134)
2023-6-5 21:57,蝴蝶刀（★） | 噩梦之夜 (久经沙场),隐秘,★,匕首,久经沙场,5210,当前在售(134)
2023-6-5 21:57,蝴蝶刀（★） | 噩梦之夜 (破损不堪),隐秘,★,匕首,破损不堪,4850,当前在售(134)
2023-6-5 21:57,蝴蝶刀（★） | 噩梦之夜 (战痕累累),隐秘,★,匕首,战痕累累,4618,当前在售(134)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 森林 DDPAT (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,688,当前在售(4)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 森林 DDPAT (崭新出厂),隐秘,★,匕首,崭新出厂,2900,当前在售(4)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 森林 DDPAT (久经沙场),隐秘,★,匕首,久经沙场,671.5,当前在售(4)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 森林 DDPAT (破损不堪),隐秘,★,匕首,破损不堪,699.99,当前在售(4)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 森林 DDPAT (战痕累累),隐秘,★,匕首,战痕累累,668,当前在售(4)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 伽玛多普勒 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,2450,当前在售(2)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 伽玛多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,1888,当前在售(2)
2023-6-5 21:57,SG 553 | 电子脉冲 (略有磨损) ,受限,普通,步枪,略有磨损,23.78,当前在售(643)
2023-6-5 21:57,SG 553 | 电子脉冲 (久经沙场),受限,普通,步枪,久经沙场,12.15,当前在售(643)
2023-6-5 21:57,SG 553 | 电子脉冲 (破损不堪),受限,普通,步枪,破损不堪,12.73,当前在售(643)
2023-6-5 21:57,SG 553 | 电子脉冲 (战痕累累),受限,普通,步枪,战痕累累,14.09,当前在售(643)
2023-6-5 21:57,UMP-45 | 合金绽放 (略有磨损) ,军规级,普通,微型冲锋枪,略有磨损,32.4,当前在售(22)
2023-6-5 21:57,UMP-45 | 合金绽放 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,33.14,当前在售(22)
2023-6-5 21:57,UMP-45 | 合金绽放 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,34,当前在售(22)
2023-6-5 21:57,UMP-45 | 合金绽放 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,29.5,当前在售(22)
2023-6-5 21:57,UMP-45 | 合金绽放 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,29.89,当前在售(22)
2023-6-5 21:57,P2000 | 坚固链甲 (略有磨损) ,军规级,普通,手枪,略有磨损,493.5,当前在售(10)
2023-6-5 21:57,P2000 | 坚固链甲 (崭新出厂),军规级,普通,手枪,崭新出厂,536,当前在售(10)
2023-6-5 21:57,P2000 | 坚固链甲 (久经沙场),军规级,普通,手枪,久经沙场,800,当前在售(10)
2023-6-5 21:57,蝴蝶刀（★） | 人工染色 (略有磨损) ,隐秘,★,匕首,略有磨损,5450,当前在售(108)
2023-6-5 21:57,蝴蝶刀（★） | 人工染色 (崭新出厂),隐秘,★,匕首,崭新出厂,6679.5,当前在售(108)
2023-6-5 21:57,蝴蝶刀（★） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,5174.5,当前在售(108)
2023-6-5 21:57,蝴蝶刀（★） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,4924.5,当前在售(108)
2023-6-5 21:57,蝴蝶刀（★） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,4849,当前在售(108)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 狩猎网格 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,800,当前在售(1)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 狩猎网格 (崭新出厂),隐秘,★,匕首,崭新出厂,50000,当前在售(1)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 狩猎网格 (久经沙场),隐秘,★,匕首,久经沙场,679.99,当前在售(1)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 狩猎网格 (破损不堪),隐秘,★,匕首,破损不堪,800,当前在售(1)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 狩猎网格 (战痕累累),隐秘,★,匕首,战痕累累,4055,当前在售(1)
2023-6-5 21:57,SG 553 | 浪花穿孔 (略有磨损) ,消费级,普通,步枪,略有磨损,0.18,当前在售(818)
2023-6-5 21:57,SG 553 | 浪花穿孔 (崭新出厂),消费级,普通,步枪,崭新出厂,1.22,当前在售(818)
2023-6-5 21:57,SG 553 | 浪花穿孔 (久经沙场),消费级,普通,步枪,久经沙场,0.12,当前在售(818)
2023-6-5 21:57,SG 553 | 浪花穿孔 (破损不堪),消费级,普通,步枪,破损不堪,0.12,当前在售(818)
2023-6-5 21:57,SG 553 | 浪花穿孔 (战痕累累),消费级,普通,步枪,战痕累累,0.1,当前在售(818)
2023-6-5 21:57,蝴蝶刀（★） | 蓝钢 (略有磨损) ,隐秘,★,匕首,略有磨损,6948,当前在售(124)
2023-6-5 21:57,蝴蝶刀（★） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,8499,当前在售(124)
2023-6-5 21:57,蝴蝶刀（★） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,6569.5,当前在售(124)
2023-6-5 21:57,蝴蝶刀（★） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,6330,当前在售(124)
2023-6-5 21:57,蝴蝶刀（★） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,6388,当前在售(124)
2023-6-5 21:57,P2000 | 银质 (略有磨损) ,军规级,普通,手枪,略有磨损,207.97,当前在售(10)
2023-6-5 21:57,P2000 | 银质 (崭新出厂),军规级,普通,手枪,崭新出厂,103.5,当前在售(10)
2023-6-5 21:57,UMP-45（StatTrak™） | 白骨之堆 (略有磨损) ,军规级,StatTrak™,微型冲锋枪,略有磨损,48.85,当前在售(43)
2023-6-5 21:57,UMP-45（StatTrak™） | 白骨之堆 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,222.98,当前在售(43)
2023-6-5 21:57,UMP-45（StatTrak™） | 白骨之堆 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,48.79,当前在售(43)
2023-6-5 21:57,SG 553（纪念品） | 辐射警告 (略有磨损) ,工业级,纪念品,步枪,略有磨损,13.6,当前在售(608)
2023-6-5 21:57,SG 553（纪念品） | 辐射警告 (崭新出厂),工业级,纪念品,步枪,崭新出厂,55.66,当前在售(608)
2023-6-5 21:57,SG 553（纪念品） | 辐射警告 (久经沙场),工业级,纪念品,步枪,久经沙场,4,当前在售(608)
2023-6-5 21:57,SG 553（纪念品） | 辐射警告 (破损不堪),工业级,纪念品,步枪,破损不堪,9.86,当前在售(608)
2023-6-5 21:57,SG 553（纪念品） | 辐射警告 (战痕累累),工业级,纪念品,步枪,战痕累累,4.99,当前在售(608)
2023-6-5 21:57,蝴蝶刀（★） | 自由之手 (略有磨损) ,隐秘,★,匕首,略有磨损,7750,当前在售(115)
2023-6-5 21:57,蝴蝶刀（★） | 自由之手 (崭新出厂),隐秘,★,匕首,崭新出厂,8844,当前在售(115)
2023-6-5 21:57,蝴蝶刀（★） | 自由之手 (久经沙场),隐秘,★,匕首,久经沙场,6679,当前在售(115)
2023-6-5 21:57,蝴蝶刀（★） | 自由之手 (破损不堪),隐秘,★,匕首,破损不堪,5596,当前在售(115)
2023-6-5 21:57,蝴蝶刀（★） | 自由之手 (战痕累累),隐秘,★,匕首,战痕累累,5299,当前在售(115)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 北方森林 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,819.5,当前在售(2)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 北方森林 (久经沙场),隐秘,★,匕首,久经沙场,699.3,当前在售(2)
2023-6-5 21:57,暗影双匕（★ StatTrak™） | 北方森林 (战痕累累),隐秘,★,匕首,战痕累累,1450,当前在售(2)
2023-6-5 21:57,UMP-45（StatTrak™） | 金铋辉煌 (略有磨损) ,受限,StatTrak™,微型冲锋枪,略有磨损,39.8,当前在售(33)
2023-6-5 21:57,UMP-45（StatTrak™） | 金铋辉煌 (崭新出厂),受限,StatTrak™,微型冲锋枪,崭新出厂,64.27,当前在售(33)
2023-6-5 21:57,UMP-45（StatTrak™） | 金铋辉煌 (久经沙场),受限,StatTrak™,微型冲锋枪,久经沙场,19.2,当前在售(33)
2023-6-5 21:57,UMP-45（StatTrak™） | 金铋辉煌 (破损不堪),受限,StatTrak™,微型冲锋枪,破损不堪,14.91,当前在售(33)
2023-6-5 21:57,UMP-45（StatTrak™） | 金铋辉煌 (战痕累累),受限,StatTrak™,微型冲锋枪,战痕累累,14.68,当前在售(33)
2023-6-5 21:57,SG 553 | 豹灯蛾 (略有磨损) ,受限,普通,步枪,略有磨损,7.58,当前在售(511)
2023-6-5 21:57,SG 553 | 豹灯蛾 (崭新出厂),受限,普通,步枪,崭新出厂,13.94,当前在售(511)
2023-6-5 21:57,SG 553 | 豹灯蛾 (久经沙场),受限,普通,步枪,久经沙场,4.26,当前在售(511)
2023-6-5 21:57,SG 553 | 豹灯蛾 (破损不堪),受限,普通,步枪,破损不堪,3.8,当前在售(511)
2023-6-5 21:57,SG 553 | 豹灯蛾 (战痕累累),受限,普通,步枪,战痕累累,3.2,当前在售(511)
2023-6-5 21:57,蝴蝶刀（★） | 黑色层压板 (略有磨损) ,隐秘,★,匕首,略有磨损,9066,当前在售(108)
2023-6-5 21:57,蝴蝶刀（★） | 黑色层压板 (崭新出厂),隐秘,★,匕首,崭新出厂,11888,当前在售(108)
2023-6-5 21:57,蝴蝶刀（★） | 黑色层压板 (久经沙场),隐秘,★,匕首,久经沙场,8449,当前在售(108)
2023-6-5 21:57,蝴蝶刀（★） | 黑色层压板 (破损不堪),隐秘,★,匕首,破损不堪,7370,当前在售(108)
2023-6-5 21:57,蝴蝶刀（★） | 黑色层压板 (战痕累累),隐秘,★,匕首,战痕累累,7199.5,当前在售(108)
2023-6-5 21:57,UMP-45（StatTrak™） | 合金绽放 (略有磨损) ,军规级,StatTrak™,微型冲锋枪,略有磨损,28.78,当前在售(23)
2023-6-5 21:57,UMP-45（StatTrak™） | 合金绽放 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,35.32,当前在售(23)
2023-6-5 21:57,UMP-45（StatTrak™） | 合金绽放 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,28,当前在售(23)
2023-6-5 21:57,UMP-45（StatTrak™） | 合金绽放 (破损不堪),军规级,StatTrak™,微型冲锋枪,破损不堪,22,当前在售(23)
2023-6-5 21:57,UMP-45（StatTrak™） | 合金绽放 (战痕累累),军规级,StatTrak™,微型冲锋枪,战痕累累,16.65,当前在售(23)
2023-6-5 21:57,蝴蝶刀（★） | 北方森林 (略有磨损) ,隐秘,★,匕首,略有磨损,5437,当前在售(96)
2023-6-5 21:57,蝴蝶刀（★） | 北方森林 (崭新出厂),隐秘,★,匕首,崭新出厂,8199,当前在售(96)
2023-6-5 21:57,蝴蝶刀（★） | 北方森林 (久经沙场),隐秘,★,匕首,久经沙场,4585.5,当前在售(96)
2023-6-5 21:57,蝴蝶刀（★） | 北方森林 (破损不堪),隐秘,★,匕首,破损不堪,4250,当前在售(96)
2023-6-5 21:57,蝴蝶刀（★） | 北方森林 (战痕累累),隐秘,★,匕首,战痕累累,4240,当前在售(96)
2023-6-5 21:57,UMP-45 | 犯罪现场 (略有磨损) ,受限,普通,微型冲锋枪,略有磨损,393,当前在售(39)
2023-6-5 21:57,UMP-45 | 犯罪现场 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,429.5,当前在售(39)
2023-6-5 21:57,UMP-45 | 犯罪现场 (久经沙场),受限,普通,微型冲锋枪,久经沙场,389,当前在售(39)
2023-6-5 21:57,UMP-45 | 犯罪现场 (破损不堪),受限,普通,微型冲锋枪,破损不堪,420,当前在售(39)
2023-6-5 21:57,UMP-45 | 犯罪现场 (战痕累累),受限,普通,微型冲锋枪,战痕累累,394.5,当前在售(39)
2023-6-5 21:57,蝴蝶刀（★） | 狩猎网格 (略有磨损) ,隐秘,★,匕首,略有磨损,4647.99,当前在售(95)
2023-6-5 21:57,蝴蝶刀（★） | 狩猎网格 (崭新出厂),隐秘,★,匕首,崭新出厂,6299.99,当前在售(95)
2023-6-5 21:57,蝴蝶刀（★） | 狩猎网格 (久经沙场),隐秘,★,匕首,久经沙场,4250,当前在售(95)
2023-6-5 21:57,蝴蝶刀（★） | 狩猎网格 (破损不堪),隐秘,★,匕首,破损不堪,4216,当前在售(95)
2023-6-5 21:57,蝴蝶刀（★） | 狩猎网格 (战痕累累),隐秘,★,匕首,战痕累累,4223,当前在售(95)
2023-6-5 21:57,SG 553（StatTrak™） | 阿罗哈 (略有磨损) ,军规级,StatTrak™,步枪,略有磨损,1.67,当前在售(518)
2023-6-5 21:57,SG 553（StatTrak™） | 阿罗哈 (崭新出厂),军规级,StatTrak™,步枪,崭新出厂,3.96,当前在售(518)
2023-6-5 21:57,SG 553（StatTrak™） | 阿罗哈 (久经沙场),军规级,StatTrak™,步枪,久经沙场,1.19,当前在售(518)
2023-6-5 21:57,SG 553（StatTrak™） | 阿罗哈 (破损不堪),军规级,StatTrak™,步枪,破损不堪,0.67,当前在售(518)
2023-6-5 21:57,SG 553（StatTrak™） | 阿罗哈 (战痕累累),军规级,StatTrak™,步枪,战痕累累,0.66,当前在售(518)
2023-6-5 21:57,UMP-45 | 机械装置 (略有磨损) ,工业级,普通,微型冲锋枪,略有磨损,10.32,当前在售(34)
2023-6-5 21:57,UMP-45 | 机械装置 (崭新出厂),工业级,普通,微型冲锋枪,崭新出厂,13.3,当前在售(34)
2023-6-5 21:57,UMP-45 | 机械装置 (久经沙场),工业级,普通,微型冲锋枪,久经沙场,9.9,当前在售(34)
2023-6-5 21:57,UMP-45 | 机械装置 (破损不堪),工业级,普通,微型冲锋枪,破损不堪,9.9,当前在售(34)
2023-6-5 21:57,UMP-45 | 机械装置 (战痕累累),工业级,普通,微型冲锋枪,战痕累累,9.47,当前在售(34)
2023-6-5 21:57,P2000（StatTrak™） | 林间猎者 (略有磨损) ,受限,StatTrak™,手枪,略有磨损,118,当前在售(10)
2023-6-5 21:57,P2000（StatTrak™） | 林间猎者 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,185.06,当前在售(10)
2023-6-5 21:57,P2000（StatTrak™） | 林间猎者 (久经沙场),受限,StatTrak™,手枪,久经沙场,74,当前在售(10)
2023-6-5 21:57,P2000（StatTrak™） | 林间猎者 (破损不堪),受限,StatTrak™,手枪,破损不堪,59.99,当前在售(10)
2023-6-5 21:57,P2000（StatTrak™） | 林间猎者 (战痕累累),受限,StatTrak™,手枪,战痕累累,52.9,当前在售(10)
