Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-17 21:58,P2000（纪念品） | 坚固链甲 (略有磨损),军规级,纪念品,手枪,略有磨损,69.4,当前在售(85)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,1250.5,当前在售(4)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,1016.5,当前在售(4)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,1350,当前在售(4)
2023-6-17 21:58,P2000 | 寻路者 (略有磨损),工业级,普通,手枪,略有磨损,92.9,当前在售(9)
2023-6-17 21:58,P2000 | 寻路者 (崭新出厂),工业级,普通,手枪,崭新出厂,95.89,当前在售(9)
2023-6-17 21:58,P2000 | 寻路者 (久经沙场),工业级,普通,手枪,久经沙场,84.26,当前在售(9)
2023-6-17 21:58,SG 553 | 重金属摇滚 (略有磨损),军规级,普通,步枪,略有磨损,0.92,当前在售(1000+)
2023-6-17 21:58,SG 553 | 重金属摇滚 (崭新出厂),军规级,普通,步枪,崭新出厂,2.48,当前在售(1000+)
2023-6-17 21:58,SG 553 | 重金属摇滚 (久经沙场),军规级,普通,步枪,久经沙场,0.57,当前在售(1000+)
2023-6-17 21:58,SG 553 | 重金属摇滚 (破损不堪),军规级,普通,步枪,破损不堪,0.58,当前在售(1000+)
2023-6-17 21:58,SG 553 | 重金属摇滚 (战痕累累),军规级,普通,步枪,战痕累累,0.59,当前在售(1000+)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 致命紫罗兰 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1450,当前在售(3)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 致命紫罗兰 (崭新出厂),隐秘,★,匕首,崭新出厂,6000,当前在售(3)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 致命紫罗兰 (久经沙场),隐秘,★,匕首,久经沙场,795,当前在售(3)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 致命紫罗兰 (破损不堪),隐秘,★,匕首,破损不堪,780,当前在售(3)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 致命紫罗兰 (战痕累累),隐秘,★,匕首,战痕累累,698.52,当前在售(3)
2023-6-17 21:58,SG 553 | 危险距离 (略有磨损),军规级,普通,步枪,略有磨损,0.8,当前在售(843)
2023-6-17 21:58,SG 553 | 危险距离 (崭新出厂),军规级,普通,步枪,崭新出厂,1.48,当前在售(843)
2023-6-17 21:58,SG 553 | 危险距离 (久经沙场),军规级,普通,步枪,久经沙场,0.4,当前在售(843)
2023-6-17 21:58,SG 553 | 危险距离 (破损不堪),军规级,普通,步枪,破损不堪,0.38,当前在售(843)
2023-6-17 21:58,SG 553 | 危险距离 (战痕累累),军规级,普通,步枪,战痕累累,0.35,当前在售(843)
2023-6-17 21:58,蝴蝶刀（★） | 噩梦之夜 (略有磨损),隐秘,★,匕首,略有磨损,7039.5,当前在售(117)
2023-6-17 21:58,蝴蝶刀（★） | 噩梦之夜 (崭新出厂),隐秘,★,匕首,崭新出厂,13299,当前在售(117)
2023-6-17 21:58,蝴蝶刀（★） | 噩梦之夜 (久经沙场),隐秘,★,匕首,久经沙场,5160,当前在售(117)
2023-6-17 21:58,蝴蝶刀（★） | 噩梦之夜 (破损不堪),隐秘,★,匕首,破损不堪,4820,当前在售(117)
2023-6-17 21:58,蝴蝶刀（★） | 噩梦之夜 (战痕累累),隐秘,★,匕首,战痕累累,4538,当前在售(117)
2023-6-17 21:58,UMP-45（StatTrak™） | 塑胶炸弹 (略有磨损),受限,StatTrak™,微型冲锋枪,略有磨损,17.27,当前在售(80)
2023-6-17 21:58,UMP-45（StatTrak™） | 塑胶炸弹 (崭新出厂),受限,StatTrak™,微型冲锋枪,崭新出厂,31.78,当前在售(80)
2023-6-17 21:58,UMP-45（StatTrak™） | 塑胶炸弹 (久经沙场),受限,StatTrak™,微型冲锋枪,久经沙场,7.75,当前在售(80)
2023-6-17 21:58,UMP-45（StatTrak™） | 塑胶炸弹 (破损不堪),受限,StatTrak™,微型冲锋枪,破损不堪,7.56,当前在售(80)
2023-6-17 21:58,UMP-45（StatTrak™） | 塑胶炸弹 (战痕累累),受限,StatTrak™,微型冲锋枪,战痕累累,5.82,当前在售(80)
2023-6-17 21:58,SG 553 | 意式拉力 (略有磨损),保密,普通,步枪,略有磨损,402.5,当前在售(702)
2023-6-17 21:58,SG 553 | 意式拉力 (崭新出厂),保密,普通,步枪,崭新出厂,1039.5,当前在售(702)
2023-6-17 21:58,SG 553 | 意式拉力 (久经沙场),保密,普通,步枪,久经沙场,182,当前在售(702)
2023-6-17 21:58,SG 553 | 意式拉力 (破损不堪),保密,普通,步枪,破损不堪,79.9,当前在售(702)
2023-6-17 21:58,SG 553 | 意式拉力 (战痕累累),保密,普通,步枪,战痕累累,60,当前在售(702)
2023-6-17 21:58,P2000 | 致命红蝎 (略有磨损),受限,普通,手枪,略有磨损,85.67,当前在售(16)
2023-6-17 21:58,P2000 | 致命红蝎 (崭新出厂),受限,普通,手枪,崭新出厂,55.9,当前在售(16)
2023-6-17 21:58,SG 553 | 电子脉冲 (略有磨损),受限,普通,步枪,略有磨损,26.13,当前在售(575)
2023-6-17 21:58,SG 553 | 电子脉冲 (久经沙场),受限,普通,步枪,久经沙场,14.04,当前在售(575)
2023-6-17 21:58,SG 553 | 电子脉冲 (破损不堪),受限,普通,步枪,破损不堪,11.8,当前在售(575)
2023-6-17 21:58,SG 553 | 电子脉冲 (战痕累累),受限,普通,步枪,战痕累累,9.95,当前在售(575)
2023-6-17 21:58,P2000 | 林间猎者 (略有磨损),受限,普通,手枪,略有磨损,66.2,当前在售(35)
2023-6-17 21:58,P2000 | 林间猎者 (崭新出厂),受限,普通,手枪,崭新出厂,79.8,当前在售(35)
2023-6-17 21:58,P2000 | 林间猎者 (久经沙场),受限,普通,手枪,久经沙场,44.9,当前在售(35)
2023-6-17 21:58,P2000 | 林间猎者 (破损不堪),受限,普通,手枪,破损不堪,66.5,当前在售(35)
2023-6-17 21:58,P2000 | 林间猎者 (战痕累累),受限,普通,手枪,战痕累累,31.9,当前在售(35)
2023-6-17 21:58,UMP-45 | 白骨之堆 (略有磨损),军规级,普通,微型冲锋枪,略有磨损,35.48,当前在售(70)
2023-6-17 21:58,UMP-45 | 白骨之堆 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,75.6,当前在售(70)
2023-6-17 21:58,UMP-45 | 白骨之堆 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,35.04,当前在售(70)
2023-6-17 21:58,蝴蝶刀（★） | 人工染色 (略有磨损),隐秘,★,匕首,略有磨损,5399.5,当前在售(111)
2023-6-17 21:58,蝴蝶刀（★） | 人工染色 (崭新出厂),隐秘,★,匕首,崭新出厂,6440,当前在售(111)
2023-6-17 21:58,蝴蝶刀（★） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,5150,当前在售(111)
2023-6-17 21:58,蝴蝶刀（★） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,4829,当前在售(111)
2023-6-17 21:58,蝴蝶刀（★） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,4800,当前在售(111)
2023-6-17 21:58,SG 553 | 浪花穿孔 (略有磨损),消费级,普通,步枪,略有磨损,0.17,当前在售(636)
2023-6-17 21:58,SG 553 | 浪花穿孔 (崭新出厂),消费级,普通,步枪,崭新出厂,1.21,当前在售(636)
2023-6-17 21:58,SG 553 | 浪花穿孔 (久经沙场),消费级,普通,步枪,久经沙场,0.11,当前在售(636)
2023-6-17 21:58,SG 553 | 浪花穿孔 (破损不堪),消费级,普通,步枪,破损不堪,0.11,当前在售(636)
2023-6-17 21:58,SG 553 | 浪花穿孔 (战痕累累),消费级,普通,步枪,战痕累累,0.13,当前在售(636)
2023-6-17 21:58,UMP-45（纪念品） | 辐射警告 (略有磨损),工业级,纪念品,微型冲锋枪,略有磨损,61,当前在售(49)
2023-6-17 21:58,UMP-45（纪念品） | 辐射警告 (崭新出厂),工业级,纪念品,微型冲锋枪,崭新出厂,582.5,当前在售(49)
2023-6-17 21:58,UMP-45（纪念品） | 辐射警告 (久经沙场),工业级,纪念品,微型冲锋枪,久经沙场,23.71,当前在售(49)
2023-6-17 21:58,UMP-45（纪念品） | 辐射警告 (破损不堪),工业级,纪念品,微型冲锋枪,破损不堪,24.34,当前在售(49)
2023-6-17 21:58,UMP-45（纪念品） | 辐射警告 (战痕累累),工业级,纪念品,微型冲锋枪,战痕累累,18.18,当前在售(49)
2023-6-17 21:58,SG 553（纪念品） | 辐射警告 (略有磨损),工业级,纪念品,步枪,略有磨损,12.69,当前在售(613)
2023-6-17 21:58,SG 553（纪念品） | 辐射警告 (崭新出厂),工业级,纪念品,步枪,崭新出厂,54.17,当前在售(613)
2023-6-17 21:58,SG 553（纪念品） | 辐射警告 (久经沙场),工业级,纪念品,步枪,久经沙场,3.95,当前在售(613)
2023-6-17 21:58,SG 553（纪念品） | 辐射警告 (破损不堪),工业级,纪念品,步枪,破损不堪,9.28,当前在售(613)
2023-6-17 21:58,SG 553（纪念品） | 辐射警告 (战痕累累),工业级,纪念品,步枪,战痕累累,5.97,当前在售(613)
2023-6-17 21:58,蝴蝶刀（★） | 蓝钢 (略有磨损),隐秘,★,匕首,略有磨损,6938.3,当前在售(120)
2023-6-17 21:58,蝴蝶刀（★） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,8300,当前在售(120)
2023-6-17 21:58,蝴蝶刀（★） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,6500,当前在售(120)
2023-6-17 21:58,蝴蝶刀（★） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,6289.5,当前在售(120)
2023-6-17 21:58,蝴蝶刀（★） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,6328,当前在售(120)
2023-6-17 21:58,蝴蝶刀（★） | 自由之手 (略有磨损),隐秘,★,匕首,略有磨损,7640,当前在售(133)
2023-6-17 21:58,蝴蝶刀（★） | 自由之手 (崭新出厂),隐秘,★,匕首,崭新出厂,8650,当前在售(133)
2023-6-17 21:58,蝴蝶刀（★） | 自由之手 (久经沙场),隐秘,★,匕首,久经沙场,6624,当前在售(133)
2023-6-17 21:58,蝴蝶刀（★） | 自由之手 (破损不堪),隐秘,★,匕首,破损不堪,5589.5,当前在售(133)
2023-6-17 21:58,蝴蝶刀（★） | 自由之手 (战痕累累),隐秘,★,匕首,战痕累累,5479.5,当前在售(133)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 噩梦之夜 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,999,当前在售(4)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 噩梦之夜 (久经沙场),隐秘,★,匕首,久经沙场,752.93,当前在售(4)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 噩梦之夜 (战痕累累),隐秘,★,匕首,战痕累累,698.88,当前在售(4)
2023-6-17 21:58,P2000 | 廉价皮革 (略有磨损),工业级,普通,手枪,略有磨损,59.8,当前在售(10)
2023-6-17 21:58,P2000 | 廉价皮革 (崭新出厂),工业级,普通,手枪,崭新出厂,104.29,当前在售(10)
2023-6-17 21:58,P2000 | 廉价皮革 (久经沙场),工业级,普通,手枪,久经沙场,35.59,当前在售(10)
2023-6-17 21:58,P2000 | 廉价皮革 (破损不堪),工业级,普通,手枪,破损不堪,49,当前在售(10)
2023-6-17 21:58,P2000 | 廉价皮革 (战痕累累),工业级,普通,手枪,战痕累累,99,当前在售(10)
2023-6-17 21:58,UMP-45 | 合金绽放 (略有磨损),军规级,普通,微型冲锋枪,略有磨损,31.8,当前在售(33)
2023-6-17 21:58,UMP-45 | 合金绽放 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,36.36,当前在售(33)
2023-6-17 21:58,UMP-45 | 合金绽放 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,31.35,当前在售(33)
2023-6-17 21:58,UMP-45 | 合金绽放 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,37.67,当前在售(33)
2023-6-17 21:58,UMP-45 | 合金绽放 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,33.89,当前在售(33)
2023-6-17 21:58,蝴蝶刀（★） | 黑色层压板 (略有磨损),隐秘,★,匕首,略有磨损,8900,当前在售(110)
2023-6-17 21:58,蝴蝶刀（★） | 黑色层压板 (崭新出厂),隐秘,★,匕首,崭新出厂,11500,当前在售(110)
2023-6-17 21:58,蝴蝶刀（★） | 黑色层压板 (久经沙场),隐秘,★,匕首,久经沙场,8390,当前在售(110)
2023-6-17 21:58,蝴蝶刀（★） | 黑色层压板 (破损不堪),隐秘,★,匕首,破损不堪,7249,当前在售(110)
2023-6-17 21:58,蝴蝶刀（★） | 黑色层压板 (战痕累累),隐秘,★,匕首,战痕累累,7149.5,当前在售(110)
2023-6-17 21:58,P2000 | 坚固链甲 (略有磨损),军规级,普通,手枪,略有磨损,505,当前在售(9)
2023-6-17 21:58,P2000 | 坚固链甲 (崭新出厂),军规级,普通,手枪,崭新出厂,528.49,当前在售(9)
2023-6-17 21:58,P2000 | 坚固链甲 (久经沙场),军规级,普通,手枪,久经沙场,800,当前在售(9)
2023-6-17 21:58,SG 553 | 豹灯蛾 (略有磨损),受限,普通,步枪,略有磨损,7.34,当前在售(526)
2023-6-17 21:58,SG 553 | 豹灯蛾 (崭新出厂),受限,普通,步枪,崭新出厂,13.19,当前在售(526)
2023-6-17 21:58,SG 553 | 豹灯蛾 (久经沙场),受限,普通,步枪,久经沙场,3.98,当前在售(526)
2023-6-17 21:58,SG 553 | 豹灯蛾 (破损不堪),受限,普通,步枪,破损不堪,3.9,当前在售(526)
2023-6-17 21:58,SG 553 | 豹灯蛾 (战痕累累),受限,普通,步枪,战痕累累,3.33,当前在售(526)
2023-6-17 21:58,UMP-45（StatTrak™） | 白骨之堆 (略有磨损),军规级,StatTrak™,微型冲锋枪,略有磨损,45.08,当前在售(41)
2023-6-17 21:58,UMP-45（StatTrak™） | 白骨之堆 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,218.95,当前在售(41)
2023-6-17 21:58,UMP-45（StatTrak™） | 白骨之堆 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,41.07,当前在售(41)
2023-6-17 21:58,蝴蝶刀（★） | 北方森林 (略有磨损),隐秘,★,匕首,略有磨损,5339.44,当前在售(101)
2023-6-17 21:58,蝴蝶刀（★） | 北方森林 (崭新出厂),隐秘,★,匕首,崭新出厂,7500,当前在售(101)
2023-6-17 21:58,蝴蝶刀（★） | 北方森林 (久经沙场),隐秘,★,匕首,久经沙场,4440,当前在售(101)
2023-6-17 21:58,蝴蝶刀（★） | 北方森林 (破损不堪),隐秘,★,匕首,破损不堪,4248,当前在售(101)
2023-6-17 21:58,蝴蝶刀（★） | 北方森林 (战痕累累),隐秘,★,匕首,战痕累累,4150,当前在售(101)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 森林 DDPAT (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,779.5,当前在售(1)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 森林 DDPAT (久经沙场),隐秘,★,匕首,久经沙场,671.3,当前在售(1)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 森林 DDPAT (破损不堪),隐秘,★,匕首,破损不堪,699.99,当前在售(1)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 森林 DDPAT (战痕累累),隐秘,★,匕首,战痕累累,649.5,当前在售(1)
2023-6-17 21:58,P2000 | 银质 (略有磨损),军规级,普通,手枪,略有磨损,181.99,当前在售(10)
2023-6-17 21:58,P2000 | 银质 (崭新出厂),军规级,普通,手枪,崭新出厂,95,当前在售(10)
2023-6-17 21:58,蝴蝶刀（★） | 狩猎网格 (略有磨损),隐秘,★,匕首,略有磨损,4520,当前在售(87)
2023-6-17 21:58,蝴蝶刀（★） | 狩猎网格 (崭新出厂),隐秘,★,匕首,崭新出厂,6500,当前在售(87)
2023-6-17 21:58,蝴蝶刀（★） | 狩猎网格 (久经沙场),隐秘,★,匕首,久经沙场,4190,当前在售(87)
2023-6-17 21:58,蝴蝶刀（★） | 狩猎网格 (破损不堪),隐秘,★,匕首,破损不堪,4149.5,当前在售(87)
2023-6-17 21:58,蝴蝶刀（★） | 狩猎网格 (战痕累累),隐秘,★,匕首,战痕累累,4147.98,当前在售(87)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 伽玛多普勒 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,2150,当前在售(7)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 伽玛多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,1799.9,当前在售(7)
2023-6-17 21:58,P2000（StatTrak™） | 林间猎者 (略有磨损),受限,StatTrak™,手枪,略有磨损,108.39,当前在售(10)
2023-6-17 21:58,P2000（StatTrak™） | 林间猎者 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,167.98,当前在售(10)
2023-6-17 21:58,P2000（StatTrak™） | 林间猎者 (久经沙场),受限,StatTrak™,手枪,久经沙场,66.29,当前在售(10)
2023-6-17 21:58,P2000（StatTrak™） | 林间猎者 (战痕累累),受限,StatTrak™,手枪,战痕累累,59.79,当前在售(10)
2023-6-17 21:58,SG 553（StatTrak™） | 阿罗哈 (略有磨损),军规级,StatTrak™,步枪,略有磨损,1.32,当前在售(550)
2023-6-17 21:58,SG 553（StatTrak™） | 阿罗哈 (崭新出厂),军规级,StatTrak™,步枪,崭新出厂,3.95,当前在售(550)
2023-6-17 21:58,SG 553（StatTrak™） | 阿罗哈 (久经沙场),军规级,StatTrak™,步枪,久经沙场,0.67,当前在售(550)
2023-6-17 21:58,SG 553（StatTrak™） | 阿罗哈 (破损不堪),军规级,StatTrak™,步枪,破损不堪,0.61,当前在售(550)
2023-6-17 21:58,SG 553（StatTrak™） | 阿罗哈 (战痕累累),军规级,StatTrak™,步枪,战痕累累,0.55,当前在售(550)
2023-6-17 21:58,UMP-45（StatTrak™） | 金铋辉煌 (略有磨损),受限,StatTrak™,微型冲锋枪,略有磨损,37.4,当前在售(32)
2023-6-17 21:58,UMP-45（StatTrak™） | 金铋辉煌 (崭新出厂),受限,StatTrak™,微型冲锋枪,崭新出厂,64.9,当前在售(32)
2023-6-17 21:58,UMP-45（StatTrak™） | 金铋辉煌 (久经沙场),受限,StatTrak™,微型冲锋枪,久经沙场,18.49,当前在售(32)
2023-6-17 21:58,UMP-45（StatTrak™） | 金铋辉煌 (破损不堪),受限,StatTrak™,微型冲锋枪,破损不堪,19.66,当前在售(32)
2023-6-17 21:58,UMP-45（StatTrak™） | 金铋辉煌 (战痕累累),受限,StatTrak™,微型冲锋枪,战痕累累,16,当前在售(32)
2023-6-17 21:58,SG 553 | 幻影 (略有磨损),受限,普通,步枪,略有磨损,4.05,当前在售(517)
2023-6-17 21:58,SG 553 | 幻影 (崭新出厂),受限,普通,步枪,崭新出厂,8.85,当前在售(517)
2023-6-17 21:58,SG 553 | 幻影 (久经沙场),受限,普通,步枪,久经沙场,2.49,当前在售(517)
2023-6-17 21:58,SG 553 | 幻影 (破损不堪),受限,普通,步枪,破损不堪,2.3,当前在售(517)
2023-6-17 21:58,SG 553 | 幻影 (战痕累累),受限,普通,步枪,战痕累累,2.12,当前在售(517)
2023-6-17 21:58,P2000（StatTrak™） | 海之泡沫 (略有磨损),保密,StatTrak™,手枪,略有磨损,2088,当前在售(5)
2023-6-17 21:58,P2000（StatTrak™） | 海之泡沫 (崭新出厂),保密,StatTrak™,手枪,崭新出厂,2273,当前在售(5)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 狩猎网格 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1288.78,当前在售(2)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 狩猎网格 (崭新出厂),隐秘,★,匕首,崭新出厂,50000,当前在售(2)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 狩猎网格 (久经沙场),隐秘,★,匕首,久经沙场,670,当前在售(2)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 狩猎网格 (破损不堪),隐秘,★,匕首,破损不堪,800,当前在售(2)
2023-6-17 21:58,暗影双匕（★ StatTrak™） | 狩猎网格 (战痕累累),隐秘,★,匕首,战痕累累,1555,当前在售(2)
2023-6-17 21:58,UMP-45（StatTrak™） | 合金绽放 (略有磨损),军规级,StatTrak™,微型冲锋枪,略有磨损,39,当前在售(20)
2023-6-17 21:58,UMP-45（StatTrak™） | 合金绽放 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,45,当前在售(20)
2023-6-17 21:58,UMP-45（StatTrak™） | 合金绽放 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,26.8,当前在售(20)
2023-6-17 21:58,UMP-45（StatTrak™） | 合金绽放 (破损不堪),军规级,StatTrak™,微型冲锋枪,破损不堪,29.2,当前在售(20)
2023-6-17 21:58,UMP-45（StatTrak™） | 合金绽放 (战痕累累),军规级,StatTrak™,微型冲锋枪,战痕累累,22.6,当前在售(20)
2023-6-17 21:58,P2000 | 海之泡沫 (略有磨损),保密,普通,手枪,略有磨损,979.5,当前在售(6)
2023-6-17 21:58,P2000 | 海之泡沫 (崭新出厂),保密,普通,手枪,崭新出厂,1045,当前在售(6)
